"DOI","Topic Area"
"10.1371/journal.pbio.0040039","Developmental Biology"
"10.1371/journal.pbio.0040039","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040039","Public Health and Epidemiology"
"10.1371/journal.pbio.0040040","Molecular Biology"
"10.1371/journal.pbio.0040040","Oncology"
"10.1371/journal.pbio.0040041","Molecular Biology"
"10.1371/journal.pbio.0040042","Neuroscience"
"10.1371/journal.pbio.0040043","Biophysics"
"10.1371/journal.pbio.0040043","Neurological Disorders"
"10.1371/journal.pbio.0040043","Neuroscience"
"10.1371/journal.pbio.0040044","Cell Biology"
"10.1371/journal.pbio.0040044","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040044","Physiology"
"10.1371/journal.pbio.0040045","Biotechnology"
"10.1371/journal.pbio.0040045","Computational Biology"
"10.1371/journal.pbio.0040045","Evolutionary Biology"
"10.1371/journal.pbio.0040045","Genetics and Genomics"
"10.1371/journal.pbio.0040046","Computational Biology"
"10.1371/journal.pbio.0040046","Evolutionary Biology"
"10.1371/journal.pbio.0040046","Genetics and Genomics"
"10.1371/journal.pbio.0040046","Immunology"
"10.1371/journal.pbio.0040047","Nutrition"
"10.1371/journal.pbio.0040048","Neuroscience"
"10.1371/journal.pbio.0040049","Cell Biology"
"10.1371/journal.pbio.0040049","Developmental Biology"
"10.1371/journal.pbio.0040049","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040049","Physiology"
"10.1371/journal.pbio.0040049","Public Health and Epidemiology"
"10.1371/journal.pbio.0040050","Ecology"
"10.1371/journal.pbio.0040050","Evolutionary Biology"
"10.1371/journal.pbio.0040050","Infectious Diseases"
"10.1371/journal.pbio.0040050","Microbiology"
"10.1371/journal.pbio.0040050","Public Health and Epidemiology"
"10.1371/journal.pbio.0040050","Virology"
"10.1371/journal.pbio.0040051","Cell Biology"
"10.1371/journal.pbio.0040051","Oncology"
"10.1371/journal.pbio.0040052","Computational Biology"
"10.1371/journal.pbio.0040052","Evolutionary Biology"
"10.1371/journal.pbio.0040052","Genetics and Genomics"
"10.1371/journal.pbio.0040053","Biophysics"
"10.1371/journal.pbio.0040053","Biotechnology"
"10.1371/journal.pbio.0040053","Cell Biology"
"10.1371/journal.pbio.0040053","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040053","Physiology"
"10.1371/journal.pbio.0040054","Biophysics"
"10.1371/journal.pbio.0040054","Cell Biology"
"10.1371/journal.pbio.0040054","Evolutionary Biology"
"10.1371/journal.pbio.0040054","Neuroscience"
"10.1371/journal.pbio.0040055","Science Policy"
"10.1371/journal.pbio.0040056","Mental Health"
"10.1371/journal.pbio.0040056","Neuroscience"
"10.1371/journal.pbio.0040057","Ecology"
"10.1371/journal.pbio.0040057","Evolutionary Biology"
"10.1371/journal.pbio.0040058","Biochemistry"
"10.1371/journal.pbio.0040058","Cell Biology"
"10.1371/journal.pbio.0040058","Computational Biology"
"10.1371/journal.pbio.0040059","Developmental Biology"
"10.1371/journal.pbio.0040059","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040059","Public Health and Epidemiology"
"10.1371/journal.pbio.0040060","Ecology"
"10.1371/journal.pbio.0040060","Evolutionary Biology"
"10.1371/journal.pbio.0040060","Microbiology"
"10.1371/journal.pbio.0040060","Plant Biology"
"10.1371/journal.pbio.0040061","Ecology"
"10.1371/journal.pbio.0040061","Pharmacology"
"10.1371/journal.pbio.0040061","Public Health and Epidemiology"
"10.1371/journal.pbio.0040063","Evolutionary Biology"
"10.1371/journal.pbio.0040063","Genetics and Genomics"
"10.1371/journal.pbio.0040063","Neuroscience"
"10.1371/journal.pbio.0040063","Physiology"
"10.1371/journal.pbio.0040064","Biotechnology"
"10.1371/journal.pbio.0040064","Computational Biology"
"10.1371/journal.pbio.0040064","Evolutionary Biology"
"10.1371/journal.pbio.0040064","Genetics and Genomics"
"10.1371/journal.pbio.0040065","Cell Biology"
"10.1371/journal.pbio.0040065","Oncology"
"10.1371/journal.pbio.0040066","Ecology"
"10.1371/journal.pbio.0040066","Pharmacology"
"10.1371/journal.pbio.0040066","Public Health and Epidemiology"
"10.1371/journal.pbio.0040067","Biochemistry"
"10.1371/journal.pbio.0040067","Genetics and Genomics"
"10.1371/journal.pbio.0040067","Neuroscience"
"10.1371/journal.pbio.0040068","Biochemistry"
"10.1371/journal.pbio.0040068","Ecology"
"10.1371/journal.pbio.0040068","Evolutionary Biology"
"10.1371/journal.pbio.0040068","Genetics and Genomics"
"10.1371/journal.pbio.0040068","Molecular Biology"
"10.1371/journal.pbio.0040068","Neuroscience"
"10.1371/journal.pbio.0040068","Nutrition"
"10.1371/journal.pbio.0040068","Physiology"
"10.1371/journal.pbio.0040069","Neuroscience"
"10.1371/journal.pbio.0040070","Biochemistry"
"10.1371/journal.pbio.0040070","Genetics and Genomics"
"10.1371/journal.pbio.0040070","Neuroscience"
"10.1371/journal.pbio.0040071","Evolutionary Biology"
"10.1371/journal.pbio.0040071","Mental Health"
"10.1371/journal.pbio.0040071","Neuroscience"
"10.1371/journal.pbio.0040071","Physiology"
"10.1371/journal.pbio.0040071","Public Health and Epidemiology"
"10.1371/journal.pbio.0040072","Computational Biology"
"10.1371/journal.pbio.0040072","Evolutionary Biology"
"10.1371/journal.pbio.0040072","Genetics and Genomics"
"10.1371/journal.pbio.0040072","Mathematics"
"10.1371/journal.pbio.0040073","Ecology"
"10.1371/journal.pbio.0040073","Evolutionary Biology"
"10.1371/journal.pbio.0040074","Ecology"
"10.1371/journal.pbio.0040074","Evolutionary Biology"
"10.1371/journal.pbio.0040075","Computational Biology"
"10.1371/journal.pbio.0040075","Evolutionary Biology"
"10.1371/journal.pbio.0040075","Genetics and Genomics"
"10.1371/journal.pbio.0040075","Immunology"
"10.1371/journal.pbio.0040076","Computational Biology"
"10.1371/journal.pbio.0040076","Evolutionary Biology"
"10.1371/journal.pbio.0040076","Genetics and Genomics"
"10.1371/journal.pbio.0040077","Mental Health"
"10.1371/journal.pbio.0040077","Neuroscience"
"10.1371/journal.pbio.0040078","Ecology"
"10.1371/journal.pbio.0040078","Evolutionary Biology"
"10.1371/journal.pbio.0040078","Genetics and Genomics"
"10.1371/journal.pbio.0040078","Molecular Biology"
"10.1371/journal.pbio.0040079","Evolutionary Biology"
"10.1371/journal.pbio.0040080","Computational Biology"
"10.1371/journal.pbio.0040080","Ecology"
"10.1371/journal.pbio.0040080","Evolutionary Biology"
"10.1371/journal.pbio.0040080","Microbiology"
"10.1371/journal.pbio.0040080","Plant Biology"
"10.1371/journal.pbio.0040080","Virology"
"10.1371/journal.pbio.0040081","Biophysics"
"10.1371/journal.pbio.0040081","Cell Biology"
"10.1371/journal.pbio.0040081","Evolutionary Biology"
"10.1371/journal.pbio.0040081","Neuroscience"
"10.1371/journal.pbio.0040082","Ecology"
"10.1371/journal.pbio.0040082","Evolutionary Biology"
"10.1371/journal.pbio.0040082","Infectious Diseases"
"10.1371/journal.pbio.0040082","Public Health and Epidemiology"
"10.1371/journal.pbio.0040082","Virology"
"10.1371/journal.pbio.0040083","Cell Biology"
"10.1371/journal.pbio.0040084","Science Policy"
"10.1371/journal.pbio.0040085","Cell Biology"
"10.1371/journal.pbio.0040086","Developmental Biology"
"10.1371/journal.pbio.0040086","Genetics and Genomics"
"10.1371/journal.pbio.0040086","Neuroscience"
"10.1371/journal.pbio.0040087","Evolutionary Biology"
"10.1371/journal.pbio.0040088","Computational Biology"
"10.1371/journal.pbio.0040088","Ecology"
"10.1371/journal.pbio.0040088","Evolutionary Biology"
"10.1371/journal.pbio.0040088","Genetics and Genomics"
"10.1371/journal.pbio.0040088","Mathematics"
"10.1371/journal.pbio.0040088","Virology"
"10.1371/journal.pbio.0040089","Ecology"
"10.1371/journal.pbio.0040089","Evolutionary Biology"
"10.1371/journal.pbio.0040089","Microbiology"
"10.1371/journal.pbio.0040089","Plant Biology"
"10.1371/journal.pbio.0040090","Computational Biology"
"10.1371/journal.pbio.0040090","Immunology"
"10.1371/journal.pbio.0040090","Infectious Diseases"
"10.1371/journal.pbio.0040091","Computational Biology"
"10.1371/journal.pbio.0040091","Evolutionary Biology"
"10.1371/journal.pbio.0040091","Genetics and Genomics"
"10.1371/journal.pbio.0040092","Biophysics"
"10.1371/journal.pbio.0040092","Computational Biology"
"10.1371/journal.pbio.0040092","Neuroscience"
"10.1371/journal.pbio.0040092","Physiology"
"10.1371/journal.pbio.0040093","Evolutionary Biology"
"10.1371/journal.pbio.0040093","Genetics and Genomics"
"10.1371/journal.pbio.0040093","Neuroscience"
"10.1371/journal.pbio.0040093","Physiology"
"10.1371/journal.pbio.0040094","Computational Biology"
"10.1371/journal.pbio.0040094","Genetics and Genomics"
"10.1371/journal.pbio.0040094","Mathematics"
"10.1371/journal.pbio.0040095","Computational Biology"
"10.1371/journal.pbio.0040095","Ecology"
"10.1371/journal.pbio.0040095","Evolutionary Biology"
"10.1371/journal.pbio.0040095","Genetics and Genomics"
"10.1371/journal.pbio.0040095","Microbiology"
"10.1371/journal.pbio.0040095","Molecular Biology"
"10.1371/journal.pbio.0040096","Neuroscience"
"10.1371/journal.pbio.0040097","Science Policy"
"10.1371/journal.pbio.0040099","Biochemistry"
"10.1371/journal.pbio.0040099","Biophysics"
"10.1371/journal.pbio.0040099","Molecular Biology"
"10.1371/journal.pbio.0040100","Mental Health"
"10.1371/journal.pbio.0040100","Neuroscience"
"10.1371/journal.pbio.0040101","Ecology"
"10.1371/journal.pbio.0040101","Evolutionary Biology"
"10.1371/journal.pbio.0040101","Infectious Diseases"
"10.1371/journal.pbio.0040101","Public Health and Epidemiology"
"10.1371/journal.pbio.0040101","Virology"
"10.1371/journal.pbio.0040102","Ecology"
"10.1371/journal.pbio.0040102","Plant Biology"
"10.1371/journal.pbio.0040103","Immunology"
"10.1371/journal.pbio.0040104","Evolutionary Biology"
"10.1371/journal.pbio.0040104","Mental Health"
"10.1371/journal.pbio.0040104","Neuroscience"
"10.1371/journal.pbio.0040104","Physiology"
"10.1371/journal.pbio.0040104","Public Health and Epidemiology"
"10.1371/journal.pbio.0040105","Ecology"
"10.1371/journal.pbio.0040105","Science Policy"
"10.1371/journal.pbio.0040106","Computational Biology"
"10.1371/journal.pbio.0040106","Ecology"
"10.1371/journal.pbio.0040106","Evolutionary Biology"
"10.1371/journal.pbio.0040106","Genetics and Genomics"
"10.1371/journal.pbio.0040106","Virology"
"10.1371/journal.pbio.0040107","Evolutionary Biology"
"10.1371/journal.pbio.0040108","Computational Biology"
"10.1371/journal.pbio.0040108","Evolutionary Biology"
"10.1371/journal.pbio.0040108","Mental Health"
"10.1371/journal.pbio.0040108","Neuroscience"
"10.1371/journal.pbio.0040109","Computational Biology"
"10.1371/journal.pbio.0040109","Evolutionary Biology"
"10.1371/journal.pbio.0040109","Genetics and Genomics"
"10.1371/journal.pbio.0040110","Ecology"
"10.1371/journal.pbio.0040110","Evolutionary Biology"
"10.1371/journal.pbio.0040111","Computational Biology"
"10.1371/journal.pbio.0040111","Evolutionary Biology"
"10.1371/journal.pbio.0040111","Genetics and Genomics"
"10.1371/journal.pbio.0040112","Biochemistry"
"10.1371/journal.pbio.0040112","Biophysics"
"10.1371/journal.pbio.0040112","Biotechnology"
"10.1371/journal.pbio.0040112","Computational Biology"
"10.1371/journal.pbio.0040112","Evolutionary Biology"
"10.1371/journal.pbio.0040112","Molecular Biology"
"10.1371/journal.pbio.0040113","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040113","Genetics and Genomics"
"10.1371/journal.pbio.0040113","Geriatrics"
"10.1371/journal.pbio.0040114","Computational Biology"
"10.1371/journal.pbio.0040114","Immunology"
"10.1371/journal.pbio.0040114","Infectious Diseases"
"10.1371/journal.pbio.0040115","Biochemistry"
"10.1371/journal.pbio.0040115","Cell Biology"
"10.1371/journal.pbio.0040115","Developmental Biology"
"10.1371/journal.pbio.0040115","Molecular Biology"
"10.1371/journal.pbio.0040115","Oncology"
"10.1371/journal.pbio.0040116","Mental Health"
"10.1371/journal.pbio.0040116","Neuroscience"
"10.1371/journal.pbio.0040117","Immunology"
"10.1371/journal.pbio.0040118","Biophysics"
"10.1371/journal.pbio.0040118","Computational Biology"
"10.1371/journal.pbio.0040118","Neuroscience"
"10.1371/journal.pbio.0040118","Physiology"
"10.1371/journal.pbio.0040119","Diabetes and Endocrinology"
"10.1371/journal.pbio.0040119","Genetics and Genomics"
"10.1371/journal.pbio.0040120","Computational Biology"
"10.1371/journal.pbio.0040120","Neuroscience"
"10.1371/journal.pbio.0040121","Biotechnology"
"10.1371/journal.pbio.0040121","Cell Biology"
"10.1371/journal.pbio.0040121","Developmental Biology"
"10.1371/journal.pbio.0040121","Genetics and Genomics"
"10.1371/journal.pbio.0040121","Neuroscience"
"10.1371/journal.pbio.0040122","Biophysics"
"10.1371/journal.pbio.0040122","Computational Biology"
"10.1371/journal.pbio.0040122","Neuroscience"
"10.1371/journal.pbio.0040122","Physiology"
"10.1371/journal.pbio.0040123","Computational Biology"
"10.1371/journal.pbio.0040123","Ecology"
"10.1371/journal.pbio.0040123","Evolutionary Biology"
"10.1371/journal.pbio.0040123","Genetics and Genomics"
"10.1371/journal.pbio.0040123","Microbiology"
"10.1371/journal.pbio.0040123","Molecular Biology"
"10.1371/journal.pbio.0040124","Neuroscience"
"10.1371/journal.pbio.0040124","Physiology"
"10.1371/journal.pbio.0040125","Developmental Biology"
"10.1371/journal.pbio.0040125","Mental Health"
"10.1371/journal.pbio.0040125","Neuroscience"
"10.1371/journal.pbio.0040126","Neuroscience"
"10.1371/journal.pbio.0040127","Computational Biology"
"10.1371/journal.pbio.0040127","Evolutionary Biology"
"10.1371/journal.pbio.0040127","Genetics and Genomics"
"10.1371/journal.pbio.0040128","Mental Health"
"10.1371/journal.pbio.0040128","Neuroscience"
"10.1371/journal.pbio.0040129","Ecology"
"10.1371/journal.pbio.0040129","Evolutionary Biology"
"10.1371/journal.pbio.0040129","Genetics and Genomics"
"10.1371/journal.pbio.0040130","Ecology"
"10.1371/journal.pbio.0040130","Evolutionary Biology"
"10.1371/journal.pbio.0040131","Biochemistry"
"10.1371/journal.pbio.0040131","Cell Biology"
"10.1371/journal.pbio.0040131","Developmental Biology"
"10.1371/journal.pbio.0040131","Molecular Biology"
"10.1371/journal.pbio.0040131","Oncology"
"10.1371/journal.pbio.0040132","Computational Biology"
"10.1371/journal.pbio.0040132","Evolutionary Biology"
"10.1371/journal.pbio.0040132","Genetics and Genomics"
"10.1371/journal.pbio.0040133","Biochemistry"
"10.1371/journal.pbio.0040133","Biophysics"
"10.1371/journal.pbio.0040133","Molecular Biology"
"10.1371/journal.pbio.0040134","Evolutionary Biology"
"10.1371/journal.pbio.0040134","Neuroscience"
"10.1371/journal.pbio.0040135","Developmental Biology"
"10.1371/journal.pbio.0040136","Biochemistry"
"10.1371/journal.pbio.0040136","Biophysics"
"10.1371/journal.pbio.0040136","Biotechnology"
"10.1371/journal.pbio.0040136","Computational Biology"
"10.1371/journal.pbio.0040136","Evolutionary Biology"
"10.1371/journal.pbio.0040136","Molecular Biology"
"10.1371/journal.pbio.0040137","Computational Biology"
"10.1371/journal.pbio.0040137","Developmental Biology"
"10.1371/journal.pbio.0040137","Ecology"
"10.1371/journal.pbio.0040137","Evolutionary Biology"
"10.1371/journal.pbio.0040137","Genetics and Genomics"
"10.1371/journal.pbio.0040137","Molecular Biology"
"10.1371/journal.pbio.0040137","Plant Biology"
"10.1371/journal.pbio.0040138","Biophysics"
"10.1371/journal.pbio.0040138","Cell Biology"
"10.1371/journal.pbio.0040138","Genetics and Genomics"
"10.1371/journal.pbio.0040138","Hematology"
"10.1371/journal.pbio.0040138","Molecular Biology"
"10.1371/journal.pbio.0040138","Oncology"
"10.1371/journal.pbio.0040139","Genetics and Genomics"
"10.1371/journal.pbio.0040140","Ecology"
"10.1371/journal.pbio.0040142","Biochemistry"
"10.1371/journal.pbio.0040142","Biophysics"
"10.1371/journal.pbio.0040142","Immunology"
"10.1371/journal.pbio.0040142","Molecular Biology"
"10.1371/journal.pbio.0040143","Computational Biology"
"10.1371/journal.pbio.0040143","Developmental Biology"
"10.1371/journal.pbio.0040143","Mathematics"
"10.1371/journal.pbio.0040143","Plant Biology"
"10.1371/journal.pbio.0040144","Biochemistry"
"10.1371/journal.pbio.0040144","Biophysics"
"10.1371/journal.pbio.0040144","Computational Biology"
"10.1371/journal.pbio.0040144","Molecular Biology"
"10.1371/journal.pbio.0040144","Oncology"
"10.1371/journal.pbio.0040145","Ecology"
"10.1371/journal.pbio.0040145","Infectious Diseases"
"10.1371/journal.pbio.0040145","Microbiology"
"10.1371/journal.pbio.0040145","Public Health and Epidemiology"
"10.1371/journal.pbio.0040146","Biotechnology"
"10.1371/journal.pbio.0040146","Cell Biology"
"10.1371/journal.pbio.0040146","Developmental Biology"
"10.1371/journal.pbio.0040146","Genetics and Genomics"
"10.1371/journal.pbio.0040146","Neuroscience"
"10.1371/journal.pbio.0040147","Biochemistry"
"10.1371/journal.pbio.0040147","Computational Biology"
"10.1371/journal.pbio.0040148","Biochemistry"
"10.1371/journal.pbio.0040148","Molecular Biology"
"10.1371/journal.pbio.0040148","Virology"
"10.1371/journal.pbio.0040149","Developmental Biology"
"10.1371/journal.pbio.0040149","Mental Health"
"10.1371/journal.pbio.0040149","Neuroscience"
"10.1371/journal.pbio.0040150","Ecology"
"10.1371/journal.pbio.0040150","Evolutionary Biology"
"10.1371/journal.pbio.0040150","Genetics and Genomics"
"10.1371/journal.pbio.0040151","Computational Biology"
"10.1371/journal.pbio.0040151","Ecology"
"10.1371/journal.pbio.0040151","Evolutionary Biology"
"10.1371/journal.pbio.0040151","Genetics and Genomics"
"10.1371/journal.pbio.0040151","Mathematics"
"10.1371/journal.pbio.0040151","Virology"
"10.1371/journal.pbio.0040152","Computational Biology"
"10.1371/journal.pbio.0040152","Evolutionary Biology"
"10.1371/journal.pbio.0040152","Mental Health"
"10.1371/journal.pbio.0040152","Neuroscience"
"10.1371/journal.pbio.0040153","Neuroscience"
"10.1371/journal.pbio.0040153","Physiology"
"10.1371/journal.pbio.0040154","Computational Biology"
"10.1371/journal.pbio.0040154","Evolutionary Biology"
"10.1371/journal.pbio.0040154","Genetics and Genomics"
"10.1371/journal.pbio.0040154","Mathematics"
"10.1371/journal.pbio.0040155","Biophysics"
"10.1371/journal.pbio.0040155","Cell Biology"
"10.1371/journal.pbio.0040155","Genetics and Genomics"
